CustomerID,Province,Area,Phone,Multiple Lines,Combi Contract,Internet Speed,TV Subscription,Tenure,Monthly Charges,Total Charges,Payment Method,Extended Security,CustServ Calls,Churn
2246,OV,Center,030-3534296,no,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
1573,LB,South,045-4165623,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
1562,LB,South,045-4139055,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,0,False.
3194,ZL,South,045-3837689,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
2280,OV,Center,030-3683078,no,no,50,Basic,2,53.5,107,Direct Debit,no,4,False.
0223,FL,Center,030-3337637,no,no,1000,Super,1,88.5,88.5,iDeal,yes,1,False.
2390,OV,Center,030-4085601,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,4,False.
2508,UT,Center,030-3601643,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,2,False.
1019,GR,North,050-3511382,no,no,500,Extra,1,68,68,Direct Debit,yes,2,False.
2217,OV,Center,030-3434772,no,no,500,Extra,8,68,544,Direct Debit,yes,3,False.
0530,FR,North,050-3533372,no,yes,50,Basic,19,53.5,1016.5,Direct Debit,no,13,True.
1153,GR,North,050-4202000,yes,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
1196,LB,South,045-3368010,no,yes,500,Extra,19,68,1292,Direct Debit,yes,2,False.
0465,FL,Center,030-4198987,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,13,True.
2164,NH,Center,030-4159553,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
1187,LB,South,045-3353320,no,no,500,Extra,13,68,884,Direct Debit,no,0,False.
0943,GD,Center,030-4152393,no,no,250,Basic,8,53.5,428,Direct Debit,no,0,False.
1709,NB,South,045-3643567,no,no,250,Basic,2,53.5,107,Direct Debit,no,2,False.
0906,GD,Center,030-4053335,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
0948,GD,Center,030-4173999,yes,yes,250,Basic,9,53.5,481.5,Direct Debit,yes,10,True.
2135,NH,Center,030-4067670,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
1469,LB,South,045-3957857,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
0296,FL,Center,030-3614910,no,no,500,Extra,22,68,1496,Direct Debit,yes,0,False.
0360,FL,Center,030-3809879,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
2079,NH,Center,030-3869724,no,no,500,Extra,60,68,4080,Direct Debit,yes,2,False.
2210,OV,Center,030-3404972,yes,yes,500,Extra,22,68,1496,Direct Debit,yes,12,True.
1169,LB,South,045-3308142,no,no,500,Extra,4,68,272,Direct Debit,yes,1,False.
0318,FL,Center,030-3665699,no,yes,500,Extra,26,68,1768,Direct Debit,yes,1,False.
1571,LB,South,045-4161536,yes,no,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
2080,NH,Center,030-3875533,no,yes,500,Extra,5,68,340,Direct Debit,yes,11,True.
2853,ZH,Center,030-3806631,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1066,GR,North,050-3743534,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
3092,ZL,South,045-3564146,no,no,250,Basic,56,53.5,2996,Direct Debit,no,0,False.
2640,UT,Center,030-4104613,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,4,False.
3169,ZL,South,045-3759999,yes,no,1000,Super,13,88.5,1150.5,iDeal,yes,2,False.
2198,OV,Center,030-3361749,no,no,500,Extra,13,68,884,Direct Debit,yes,0,False.
0935,GD,Center,030-4118140,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
0615,FR,North,050-3934843,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
0157,DR,North,050-4004344,no,yes,1000,Super,4,88.5,354,iDeal,yes,0,False.
3002,ZL,South,045-3337749,no,no,50,Basic,4,53.5,214,Direct Debit,no,3,False.
3250,ZL,South,045-3973058,yes,yes,250,Basic,8,53.5,428,Direct Debit,no,2,False.
0323,FL,Center,030-3685437,no,yes,500,Extra,1,68,68,Direct Debit,yes,5,True.
2062,NH,Center,030-3809674,no,no,500,Extra,60,68,4080,Direct Debit,yes,3,False.
0300,FL,Center,030-3621407,no,yes,500,Extra,22,68,1496,Direct Debit,yes,3,False.
2887,ZH,Center,030-3922555,no,yes,250,Basic,18,53.5,963,Direct Debit,no,14,True.
2914,ZH,Center,030-3981332,no,yes,250,Basic,4,53.5,214,Direct Debit,no,2,False.
1005,GR,North,050-3465068,no,yes,500,Extra,9,68,612,Direct Debit,yes,13,True.
0126,DR,North,050-3865303,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,0,False.
1129,GR,North,050-4052276,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,6,True.
0285,FL,Center,030-3548914,no,no,500,Extra,9,68,612,Direct Debit,yes,2,False.
2695,ZH,Center,030-3332611,no,no,1000,Super,33,88.5,2920.5,iDeal,yes,2,False.
0105,DR,North,050-3753658,no,yes,500,Extra,18,68,1224,Direct Debit,yes,0,False.
2435,UT,Center,030-3313842,no,no,1000,Super,13,88.5,1150.5,iDeal,yes,1,False.
0480,FR,North,050-3311391,no,yes,500,Extra,8,68,544,Direct Debit,yes,13,True.
1926,NH,Center,030-3299689,yes,no,50,Basic,19,53.5,1016.5,Direct Debit,no,3,False.
2408,OV,Center,030-4161676,no,yes,250,Basic,2,53.5,107,Direct Debit,no,11,True.
2012,NH,Center,030-3605794,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
0506,FR,North,050-3433356,no,no,500,Extra,9,68,612,Direct Debit,yes,0,False.
1828,NB,South,045-3992151,yes,yes,50,Basic,22,53.5,1177,Direct Debit,no,12,True.
3063,ZL,South,045-3485038,no,no,500,Extra,35,68,2380,Direct Debit,yes,2,False.
1026,GR,North,050-3537730,no,no,500,Extra,56,68,3808,Direct Debit,yes,1,False.
1206,LB,South,045-3387709,no,yes,500,Extra,31,68,2108,Direct Debit,yes,2,False.
2827,ZH,Center,030-3718598,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1655,NB,South,045-3485569,no,no,500,Extra,19,68,1292,Direct Debit,yes,1,False.
2372,OV,Center,030-4029173,no,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
0568,FR,North,050-3703271,no,no,1000,Super,22,88.5,1947,iDeal,yes,3,False.
2010,NH,Center,030-3594336,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,11,True.
1470,LB,South,045-3957923,yes,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,15,True.
3168,ZL,South,045-3758880,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
2450,UT,Center,030-3346519,no,yes,50,Basic,4,53.5,214,Direct Debit,no,10,True.
0447,FL,Center,030-4135190,no,yes,250,Basic,5,53.5,267.5,Direct Debit,yes,14,True.
0603,FR,North,050-3868536,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
2324,OV,Center,030-3887540,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,13,True.
2762,ZH,Center,030-3526068,no,yes,500,Extra,22,68,1496,Direct Debit,yes,14,True.
1450,LB,South,045-3909698,no,no,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
1720,NB,South,045-3689073,no,no,250,Basic,4,53.5,214,Direct Debit,no,2,False.
2221,OV,Center,030-3449302,no,no,500,Extra,22,68,1496,Direct Debit,yes,0,False.
1989,NH,Center,030-3526282,no,yes,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
1018,GR,North,050-3509228,no,no,500,Extra,4,68,272,Direct Debit,yes,0,False.
1629,NB,South,045-3387955,no,no,500,Extra,22,68,1496,Direct Debit,yes,1,False.
2821,ZH,Center,030-3695810,no,no,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
0492,FR,North,050-3335101,no,yes,500,Extra,11,68,748,Direct Debit,yes,14,True.
0037,DR,North,050-3428702,no,no,1000,Super,19,88.5,1681.5,iDeal,yes,0,False.
0460,FL,Center,030-4183426,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,2,False.
2983,ZL,South,045-3282110,no,no,50,Basic,5,53.5,267.5,Direct Debit,yes,0,False.
1499,LB,South,045-4016162,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,2,False.
2003,NH,Center,030-3577893,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
1968,NH,Center,030-3459598,no,no,1000,Super,5,88.5,442.5,iDeal,yes,1,False.
3119,ZL,South,045-3637802,no,yes,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
2995,ZL,South,045-3319861,no,yes,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1701,NB,South,045-3617702,no,no,250,Basic,26,53.5,1391,Direct Debit,no,2,False.
0527,FR,North,050-3532080,no,no,50,Basic,18,53.5,963,Direct Debit,no,0,False.
2082,NH,Center,030-3888948,yes,yes,500,Extra,26,68,1768,Direct Debit,yes,14,True.
2339,OV,Center,030-3942445,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
2796,ZH,Center,030-3625579,no,no,500,Extra,4,68,272,Direct Debit,yes,2,False.
1487,LB,South,045-3994413,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,2,False.
1868,NB,South,045-4086266,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
1399,LB,South,045-3812376,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
2519,UT,Center,030-3625111,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,11,True.
2836,ZH,Center,030-3738908,no,yes,250,Basic,8,53.5,428,Direct Debit,yes,10,True.
1477,LB,South,045-3976542,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,11,True.
1744,NB,South,045-3752522,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,2,False.
1686,NB,South,045-3563333,yes,no,500,Extra,60,68,4080,Manual Transfer,yes,3,False.
0364,FL,Center,030-3838695,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,0,False.
0909,GD,Center,030-4054420,yes,yes,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1792,NB,South,045-3894608,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,11,True.
0394,FL,Center,030-3926647,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
3273,ZL,South,045-4053097,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,14,True.
1323,LB,South,045-3615936,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,3,False.
2019,NH,Center,030-3631069,yes,yes,250,Basic,18,53.5,963,Direct Debit,yes,10,True.
2046,NH,Center,030-3758761,no,yes,500,Extra,5,68,340,Direct Debit,yes,2,False.
2096,NH,Center,030-3945753,yes,no,250,Basic,37,53.5,1979.5,Direct Debit,no,3,False.
1142,GR,North,050-4112977,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,13,True.
0897,GD,Center,030-4016671,no,yes,250,Basic,8,53.5,428,Direct Debit,no,1,False.
0805,GD,Center,030-3715875,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
0851,GD,Center,030-3866306,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,6,False.
2807,ZH,Center,030-3652008,no,yes,500,Extra,2,68,136,Direct Debit,yes,11,True.
3003,ZL,South,045-3337869,no,no,50,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
0723,GD,Center,030-3484316,no,yes,50,Basic,22,53.5,1177,Direct Debit,no,14,True.
1892,NB,South,045-4158780,no,no,250,Basic,60,53.5,3210,Direct Debit,yes,2,False.
2207,OV,Center,030-3394068,no,no,500,Extra,9,68,612,Direct Debit,yes,0,False.
2323,OV,Center,030-3886479,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,4,False.
0528,FR,North,050-3532450,no,yes,50,Basic,2,53.5,107,Direct Debit,no,2,False.
2749,ZH,Center,030-3479737,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
2015,NH,Center,030-3615864,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
1910,NB,South,045-4215994,no,no,250,Basic,18,53.5,963,Direct Debit,no,1,False.
1834,NB,South,045-4005831,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
2915,ZH,Center,030-3981759,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,4,False.
2081,NH,Center,030-3876031,no,no,500,Extra,22,68,1496,Direct Debit,yes,1,False.
2736,ZH,Center,030-3434147,yes,yes,50,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
2713,ZH,Center,030-3374403,no,no,50,Basic,56,53.5,2996,Direct Debit,no,1,False.
2516,UT,Center,030-3618288,no,no,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
1939,NH,Center,030-3342729,no,no,50,Basic,8,53.5,428,Direct Debit,no,1,False.
1707,NB,South,045-3637979,no,no,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
0719,GD,Center,030-3462530,no,no,50,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
2964,ZH,Center,030-4169162,no,yes,250,Basic,8,53.5,428,Direct Debit,no,2,False.
1584,LB,South,045-4177973,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
3111,ZL,South,045-3623660,no,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
2992,ZL,South,045-3306630,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,0,False.
2900,ZH,Center,030-3956149,no,no,250,Basic,26,53.5,1391,Direct Debit,no,3,False.
1388,LB,South,045-3802929,no,yes,250,Basic,26,53.5,1391,Direct Debit,no,1,False.
1224,LB,South,045-3417112,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,0,False.
2304,OV,Center,030-3778608,no,no,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
2590,UT,Center,030-3912334,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,0,False.
0769,GD,Center,030-3606309,no,no,500,Extra,1,68,68,Direct Debit,yes,0,False.
0450,FL,Center,030-4151141,no,no,250,Basic,9,53.5,481.5,Manual Transfer,no,2,False.
1643,NB,South,045-3445117,no,yes,500,Extra,2,68,136,Direct Debit,yes,2,False.
0477,FR,North,050-3303589,no,no,500,Extra,26,68,1768,Direct Debit,yes,0,False.
0750,GD,Center,030-3552464,no,yes,500,Extra,37,68,2516,Direct Debit,yes,10,True.
0576,FR,North,050-3758013,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
1852,NB,South,045-4052888,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,2,False.
2845,ZH,Center,030-3781936,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,11,True.
2690,ZH,Center,030-3301627,no,yes,1000,Super,8,88.5,708,iDeal,yes,2,False.
0792,GD,Center,030-3678168,yes,yes,500,Extra,56,68,3808,Direct Debit,yes,13,True.
0542,FR,North,050-3567511,no,no,1000,Super,3,88.5,265.5,iDeal,yes,1,False.
1274,LB,South,045-3516384,no,no,1000,Super,22,88.5,1947,iDeal,yes,3,False.
0533,FR,North,050-3537096,no,no,50,Basic,2,53.5,107,Direct Debit,no,0,False.
2587,UT,Center,030-3884282,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
3139,ZL,South,045-3682583,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,0,False.
1782,NB,South,045-3868943,no,no,250,Basic,5,53.5,267.5,Direct Debit,no,1,False.
0878,GD,Center,030-3943806,no,no,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
0895,GD,Center,030-4013622,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,1,False.
0212,FL,Center,030-3305462,no,no,1000,Super,61,88.5,5398.5,iDeal,yes,1,False.
2101,NH,Center,030-3976255,no,no,250,Basic,60,53.5,3210,Direct Debit,no,0,False.
2222,OV,Center,030-3449347,no,no,500,Extra,35,68,2380,Direct Debit,yes,0,False.
3228,ZL,South,045-3918626,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,3,False.
2761,ZH,Center,030-3525118,yes,yes,500,Extra,35,68,2380,Direct Debit,yes,15,True.
1261,LB,South,045-3492157,no,no,1000,Super,37,88.5,3274.5,iDeal,yes,1,False.
0136,DR,North,050-3922733,no,yes,1000,Super,4,88.5,354,iDeal,yes,2,False.
0484,FR,North,050-3321109,no,no,500,Extra,35,68,2380,Direct Debit,yes,1,False.
3151,ZL,South,045-3704395,no,no,250,Basic,4,53.5,214,Manual Transfer,no,2,False.
2608,UT,Center,030-3992457,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,12,True.
0128,DR,North,050-3867456,no,yes,250,Basic,1,53.5,53.5,Direct Debit,no,0,False.
0567,FR,North,050-3691220,no,no,500,Extra,13,68,884,Direct Debit,yes,1,False.
0429,FL,Center,030-4065870,yes,no,250,Basic,22,53.5,1177,Direct Debit,no,3,False.
0731,GD,Center,030-3517005,no,yes,250,Basic,11,53.5,588.5,Direct Debit,yes,11,True.
2612,UT,Center,030-4003150,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,2,False.
0979,GR,North,050-3353880,no,no,50,Basic,13,53.5,695.5,Direct Debit,no,0,False.
2059,NH,Center,030-3792523,no,yes,500,Extra,13,68,884,Direct Debit,yes,3,False.
2485,UT,Center,030-3491726,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,3,False.
1320,LB,South,045-3611900,yes,no,250,Basic,4,53.5,214,Direct Debit,no,0,False.
0068,DR,North,050-3564706,yes,no,500,Extra,18,68,1224,Direct Debit,yes,2,False.
2862,ZH,Center,030-3838364,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,1,False.
1414,LB,South,045-3848629,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
1123,GR,North,050-4026744,no,yes,250,Basic,2,53.5,107,Direct Debit,yes,10,True.
1550,LB,South,045-4111715,yes,no,250,Basic,26,53.5,1391,Direct Debit,no,0,False.
2726,ZH,Center,030-3405580,no,no,50,Basic,1,53.5,53.5,Direct Debit,no,1,False.
1293,LB,South,045-3557293,yes,no,250,Basic,31,53.5,1658.5,Direct Debit,no,1,False.
1839,NB,South,045-4017335,no,yes,250,Basic,18,53.5,963,Direct Debit,no,1,False.
2679,UT,Center,030-4224394,no,yes,250,Basic,5,53.5,267.5,Direct Debit,no,2,False.
1378,LB,South,045-3777843,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,0,False.
0058,DR,North,050-3524534,no,no,50,Basic,9,53.5,481.5,Direct Debit,no,1,False.
2922,ZH,Center,030-4021668,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
2969,ZH,Center,030-4191863,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,11,True.
2677,UT,Center,030-4217214,yes,no,250,Basic,9,53.5,481.5,Direct Debit,no,0,False.
1301,LB,South,045-3561654,no,yes,500,Extra,22,68,1496,Direct Debit,yes,2,False.
1367,LB,South,045-3748042,no,yes,250,Basic,13,53.5,695.5,Direct Debit,no,14,True.
2387,OV,Center,030-4077507,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,3,False.
2976,ZH,Center,030-4225264,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,0,False.
1863,NB,South,045-4077464,no,no,250,Basic,4,53.5,214,Direct Debit,no,1,False.
1398,LB,South,045-3809849,no,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
2709,ZH,Center,030-3364281,no,yes,1000,Super,18,88.5,1593,iDeal,yes,1,False.
1151,GR,North,050-4192369,no,yes,1000,Super,11,88.5,973.5,iDeal,yes,1,False.
0282,FL,Center,030-3545058,yes,no,500,Extra,1,68,68,Direct Debit,yes,0,False.
1193,LB,South,045-3359786,no,no,500,Extra,60,68,4080,Direct Debit,yes,2,False.
2874,ZH,Center,030-3869177,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,1,False.
1434,LB,South,045-3884879,no,yes,250,Basic,4,53.5,214,Direct Debit,no,1,False.
0884,GD,Center,030-3978772,yes,no,250,Basic,56,53.5,2996,Direct Debit,no,2,False.
0277,FL,Center,030-3531954,no,no,500,Extra,11,68,748,Direct Debit,yes,3,False.
1959,NH,Center,030-3439654,no,no,1000,Super,9,88.5,796.5,iDeal,yes,1,False.
1126,GR,North,050-4043105,no,yes,1000,Super,22,88.5,1947,iDeal,yes,2,False.
1287,LB,South,045-3547077,no,yes,250,Basic,18,53.5,963,Direct Debit,no,5,False.
1890,NB,South,045-4154609,no,no,250,Basic,8,53.5,428,Direct Debit,no,2,False.
0433,FL,Center,030-4095519,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,0,False.
1211,LB,South,045-3392734,no,no,500,Extra,31,68,2108,Direct Debit,yes,1,False.
2919,ZH,Center,030-4003945,no,no,250,Basic,13,53.5,695.5,Direct Debit,no,2,False.
0998,GR,North,050-3432350,no,no,500,Extra,9,68,612,Direct Debit,yes,2,False.
2944,ZH,Center,030-4084836,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,11,True.
0549,FR,North,050-3596931,no,no,250,Basic,2,53.5,107,Direct Debit,no,3,False.
3039,ZL,South,045-3432597,no,no,500,Extra,35,68,2380,Direct Debit,yes,1,False.
2200,OV,Center,030-3362829,no,no,500,Extra,22,68,1496,Direct Debit,yes,2,False.
0784,GD,Center,030-3659079,yes,no,500,Extra,8,68,544,Direct Debit,yes,3,False.
0092,DR,North,050-3692743,no,no,250,Basic,8,53.5,428,Direct Debit,no,1,False.
1318,LB,South,045-3608919,no,no,250,Basic,2,53.5,107,Direct Debit,no,3,False.
2133,NH,Center,030-4062032,no,no,250,Basic,56,53.5,2996,Direct Debit,no,3,False.
3070,ZL,South,045-3516366,no,no,500,Extra,5,68,340,Direct Debit,yes,1,False.
2163,NH,Center,030-4156578,no,no,250,Basic,35,53.5,1872.5,Direct Debit,no,2,False.
2247,OV,Center,030-3535257,no,yes,250,Basic,35,53.5,1872.5,Direct Debit,no,1,False.
3149,ZL,South,045-3699465,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
1895,NB,South,045-4172265,no,no,250,Basic,22,53.5,1177,Direct Debit,no,2,False.
0980,GR,North,050-3358146,no,no,50,Basic,5,53.5,267.5,Direct Debit,no,1,False.
1335,LB,South,045-3649240,no,yes,250,Basic,60,53.5,3210,Direct Debit,no,1,False.
1507,LB,South,045-4034298,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
0308,FL,Center,030-3641134,no,no,500,Extra,31,68,2108,Direct Debit,yes,3,False.
2844,ZH,Center,030-3781884,no,yes,250,Basic,11,53.5,588.5,Direct Debit,no,13,True.
1240,LB,South,045-3451998,no,no,500,Extra,8,68,544,Direct Debit,yes,1,False.
0688,GD,Center,030-3343289,no,no,1000,Super,4,88.5,354,iDeal,no,2,False.
2417,OV,Center,030-4203192,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,3,False.
2319,OV,Center,030-3846654,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
2815,ZH,Center,030-3671424,no,yes,250,Basic,22,53.5,1177,Direct Debit,no,1,False.
3076,ZL,South,045-3525663,no,no,500,Extra,31,68,2108,Direct Debit,yes,0,False.
0019,DR,North,050-3377501,no,no,250,Basic,11,53.5,588.5,Direct Debit,no,3,False.
1894,NB,South,045-4167591,no,no,250,Basic,2,53.5,107,Direct Debit,no,0,False.
2861,ZH,Center,030-3834361,no,yes,250,Basic,19,53.5,1016.5,Direct Debit,no,1,False.
0219,FL,Center,030-3333704,no,no,1000,Super,37,88.5,3274.5,iDeal,yes,0,False.
2185,OV,Center,030-3315138,no,no,500,Extra,37,68,2516,Direct Debit,yes,0,False.
2128,NH,Center,030-4049978,no,yes,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
1073,GR,North,050-3764292,no,yes,250,Basic,55,53.5,2942.5,Direct Debit,no,10,True.
1250,LB,South,045-3465992,no,yes,500,Extra,26,68,1768,Direct Debit,yes,6,True.
2742,ZH,Center,030-3456961,yes,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,10,True.
3015,ZL,South,045-3367357,no,yes,500,Extra,2,68,136,Direct Debit,yes,1,False.
1079,GR,North,050-3789478,no,no,250,Basic,8,53.5,428,Direct Debit,no,4,False.
2412,OV,Center,030-4176906,no,no,250,Basic,18,53.5,963,Direct Debit,no,2,False.
0184,DR,North,050-4153016,no,yes,250,Basic,2,53.5,107,Direct Debit,no,1,False.
3069,ZL,South,045-3507227,no,yes,500,Extra,37,68,2516,Direct Debit,yes,2,False.
2470,UT,Center,030-3432741,no,no,50,Basic,4,53.5,214,Direct Debit,no,4,False.
0685,GD,Center,030-3339133,no,no,1000,Super,10,88.5,885,iDeal,yes,1,False.
0107,DR,North,050-3773417,no,no,1000,Super,17,88.5,1504.5,iDeal,yes,2,False.
3024,ZL,South,045-3387527,no,yes,500,Extra,11,68,748,Direct Debit,yes,3,False.
2521,UT,Center,030-3628763,no,yes,250,Basic,31,53.5,1658.5,Direct Debit,no,3,False.
2184,OV,Center,030-3304978,no,yes,500,Extra,28,68,1904,Direct Debit,yes,12,True.
1610,NB,South,045-3335729,no,yes,500,Extra,39,68,2652,Direct Debit,yes,12,True.
1673,NB,South,045-3527234,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,3,False.
1806,NB,South,045-3926286,no,no,50,Basic,4,53.5,214,Direct Debit,no,1,False.
1016,GR,North,050-3507306,no,yes,500,Extra,38,68,2584,Direct Debit,yes,15,True.
1506,LB,South,045-4033229,no,no,250,Basic,22,53.5,1177,Direct Debit,no,0,False.
0061,DR,North,050-3533285,no,no,50,Basic,60,53.5,3210,Direct Debit,no,2,False.
2320,OV,Center,030-3852488,no,yes,250,Basic,18,53.5,963,Direct Debit,no,4,False.
2609,UT,Center,030-3996852,no,no,250,Basic,9,53.5,481.5,Direct Debit,no,1,False.
0759,GD,Center,030-3576348,no,yes,500,Extra,1,68,68,Direct Debit,yes,0,False.
3317,ZL,South,045-4174885,no,no,1000,Super,31,88.5,2743.5,iDeal,yes,0,False.
1559,LB,South,045-4133177,no,no,250,Basic,31,53.5,1658.5,Direct Debit,no,0,False.
1920,NH,Center,030-3283402,no,no,50,Basic,56,53.5,2996,Direct Debit,no,2,False.
3133,ZL,South,045-3669015,no,no,250,Basic,37,53.5,1979.5,Direct Debit,no,2,False.
